id,original_name,english_name,ref,import_id,eumadb_url,url,source_gpx_url,source_geojson_url,member_acronym
15108,103A,,103A,21141,https://prod.eumadb.webmapp.it/resources/trails/15108,https://osm2cai.cai.it/hiking-route/id/21141,"",https://osm2cai.cai.it/api/v1/hiking-route/21141,CAI
15109,Vicovaro - C. Cerreto Piano,,519,25603,https://prod.eumadb.webmapp.it/resources/trails/15109,https://osm2cai.cai.it/hiking-route/id/25603,"",https://osm2cai.cai.it/api/v1/hiking-route/25603,CAI
15111,Vicovaro - Fosso di S. Martino,,304A,21062,https://prod.eumadb.webmapp.it/resources/trails/15111,https://osm2cai.cai.it/hiking-route/id/21062,"",https://osm2cai.cai.it/api/v1/hiking-route/21062,CAI
7363,226a,,226a,12228,https://prod.eumadb.webmapp.it/resources/trails/7363,https://osm2cai.cai.it/hiking-route/id/12228,"",https://osm2cai.cai.it/api/v1/hiking-route/12228,CAI
15114,Cineto R-Riofreddo,,320C,13909,https://prod.eumadb.webmapp.it/resources/trails/15114,https://osm2cai.cai.it/hiking-route/id/13909,"",https://osm2cai.cai.it/api/v1/hiking-route/13909,CAI
15152,495,,495,2197,https://prod.eumadb.webmapp.it/resources/trails/15152,https://osm2cai.cai.it/hiking-route/id/2197,"",https://osm2cai.cai.it/api/v1/hiking-route/2197,CAI
15116,435,,435,9917,https://prod.eumadb.webmapp.it/resources/trails/15116,https://osm2cai.cai.it/hiking-route/id/9917,"",https://osm2cai.cai.it/api/v1/hiking-route/9917,CAI
15158,461,,461,19145,https://prod.eumadb.webmapp.it/resources/trails/15158,https://osm2cai.cai.it/hiking-route/id/19145,"",https://osm2cai.cai.it/api/v1/hiking-route/19145,CAI
15119,Saracinesco-Anticoli Corrado,,561,25604,https://prod.eumadb.webmapp.it/resources/trails/15119,https://osm2cai.cai.it/hiking-route/id/25604,"",https://osm2cai.cai.it/api/v1/hiking-route/25604,CAI
7369,Deviazione per Campello Vecchio,,953c,17921,https://prod.eumadb.webmapp.it/resources/trails/7369,https://osm2cai.cai.it/hiking-route/id/17921,"",https://osm2cai.cai.it/api/v1/hiking-route/17921,CAI
15123,127,,127,8553,https://prod.eumadb.webmapp.it/resources/trails/15123,https://osm2cai.cai.it/hiking-route/id/8553,"",https://osm2cai.cai.it/api/v1/hiking-route/8553,CAI
15128,147A,,147A,3389,https://prod.eumadb.webmapp.it/resources/trails/15128,https://osm2cai.cai.it/hiking-route/id/3389,"",https://osm2cai.cai.it/api/v1/hiking-route/3389,CAI
15124,114,,114,26389,https://prod.eumadb.webmapp.it/resources/trails/15124,https://osm2cai.cai.it/hiking-route/id/26389,"",https://osm2cai.cai.it/api/v1/hiking-route/26389,CAI
15125,325,,325,11342,https://prod.eumadb.webmapp.it/resources/trails/15125,https://osm2cai.cai.it/hiking-route/id/11342,"",https://osm2cai.cai.it/api/v1/hiking-route/11342,CAI
15126,Roccolo Pozze - Rifugio Rosa di Baremone,,432,14153,https://prod.eumadb.webmapp.it/resources/trails/15126,https://osm2cai.cai.it/hiking-route/id/14153,"",https://osm2cai.cai.it/api/v1/hiking-route/14153,CAI
15134,405,,405,16110,https://prod.eumadb.webmapp.it/resources/trails/15134,https://osm2cai.cai.it/hiking-route/id/16110,"",https://osm2cai.cai.it/api/v1/hiking-route/16110,CAI
15127,337,,337,19714,https://prod.eumadb.webmapp.it/resources/trails/15127,https://osm2cai.cai.it/hiking-route/id/19714,"",https://osm2cai.cai.it/api/v1/hiking-route/19714,CAI
7374,Monte Erbano,,19D,17924,https://prod.eumadb.webmapp.it/resources/trails/7374,https://osm2cai.cai.it/hiking-route/id/17924,"",https://osm2cai.cai.it/api/v1/hiking-route/17924,CAI
15130,447,,447,20371,https://prod.eumadb.webmapp.it/resources/trails/15130,https://osm2cai.cai.it/hiking-route/id/20371,"",https://osm2cai.cai.it/api/v1/hiking-route/20371,CAI
15136,493,,493,7142,https://prod.eumadb.webmapp.it/resources/trails/15136,https://osm2cai.cai.it/hiking-route/id/7142,"",https://osm2cai.cai.it/api/v1/hiking-route/7142,CAI
15132,113,,113,13648,https://prod.eumadb.webmapp.it/resources/trails/15132,https://osm2cai.cai.it/hiking-route/id/13648,"",https://osm2cai.cai.it/api/v1/hiking-route/13648,CAI
15135,135,,135,14971,https://prod.eumadb.webmapp.it/resources/trails/15135,https://osm2cai.cai.it/hiking-route/id/14971,"",https://osm2cai.cai.it/api/v1/hiking-route/14971,CAI
15137,Sentiero delle Castagne,,107C,16539,https://prod.eumadb.webmapp.it/resources/trails/15137,https://osm2cai.cai.it/hiking-route/id/16539,"",https://osm2cai.cai.it/api/v1/hiking-route/16539,CAI
7394,Allegrezze - Monte Maggiorasca,,302C,5561,https://prod.eumadb.webmapp.it/resources/trails/7394,https://osm2cai.cai.it/hiking-route/id/5561,"",https://osm2cai.cai.it/api/v1/hiking-route/5561,CAI
15140,Anello Camerata Nuova per Prataglia,,664A,21938,https://prod.eumadb.webmapp.it/resources/trails/15140,https://osm2cai.cai.it/hiking-route/id/21938,"",https://osm2cai.cai.it/api/v1/hiking-route/21938,CAI
15143,179,,179,12037,https://prod.eumadb.webmapp.it/resources/trails/15143,https://osm2cai.cai.it/hiking-route/id/12037,"",https://osm2cai.cai.it/api/v1/hiking-route/12037,CAI
15146,Cittiglio/Cascina Gravezzano,,285,23032,https://prod.eumadb.webmapp.it/resources/trails/15146,https://osm2cai.cai.it/hiking-route/id/23032,"",https://osm2cai.cai.it/api/v1/hiking-route/23032,CAI
15156,459,,459,16699,https://prod.eumadb.webmapp.it/resources/trails/15156,https://osm2cai.cai.it/hiking-route/id/16699,"",https://osm2cai.cai.it/api/v1/hiking-route/16699,CAI
15147,442,,442,15712,https://prod.eumadb.webmapp.it/resources/trails/15147,https://osm2cai.cai.it/hiking-route/id/15712,"",https://osm2cai.cai.it/api/v1/hiking-route/15712,CAI
14960,925_2,,925_2,27075,https://prod.eumadb.webmapp.it/resources/trails/14960,https://osm2cai.cai.it/hiking-route/id/27075,"",https://osm2cai.cai.it/api/v1/hiking-route/27075,CAI
15149,402,,402,11924,https://prod.eumadb.webmapp.it/resources/trails/15149,https://osm2cai.cai.it/hiking-route/id/11924,"",https://osm2cai.cai.it/api/v1/hiking-route/11924,CAI
15151,349,,349,20874,https://prod.eumadb.webmapp.it/resources/trails/15151,https://osm2cai.cai.it/hiking-route/id/20874,"",https://osm2cai.cai.it/api/v1/hiking-route/20874,CAI
15153,443,,443,15631,https://prod.eumadb.webmapp.it/resources/trails/15153,https://osm2cai.cai.it/hiking-route/id/15631,"",https://osm2cai.cai.it/api/v1/hiking-route/15631,CAI
15154,281,,281,21970,https://prod.eumadb.webmapp.it/resources/trails/15154,https://osm2cai.cai.it/hiking-route/id/21970,"",https://osm2cai.cai.it/api/v1/hiking-route/21970,CAI
15157,235,,235,22846,https://prod.eumadb.webmapp.it/resources/trails/15157,https://osm2cai.cai.it/hiking-route/id/22846,"",https://osm2cai.cai.it/api/v1/hiking-route/22846,CAI
10062,E695,,E695,17923,https://prod.eumadb.webmapp.it/resources/trails/10062,https://osm2cai.cai.it/hiking-route/id/17923,"",https://osm2cai.cai.it/api/v1/hiking-route/17923,CAI
15159,481,,481,16473,https://prod.eumadb.webmapp.it/resources/trails/15159,https://osm2cai.cai.it/hiking-route/id/16473,"",https://osm2cai.cai.it/api/v1/hiking-route/16473,CAI
15160,431,,431,1931,https://prod.eumadb.webmapp.it/resources/trails/15160,https://osm2cai.cai.it/hiking-route/id/1931,"",https://osm2cai.cai.it/api/v1/hiking-route/1931,CAI
15162,485,,485,19339,https://prod.eumadb.webmapp.it/resources/trails/15162,https://osm2cai.cai.it/hiking-route/id/19339,"",https://osm2cai.cai.it/api/v1/hiking-route/19339,CAI
15163,Sentiero dei Roccoli,,272,5089,https://prod.eumadb.webmapp.it/resources/trails/15163,https://osm2cai.cai.it/hiking-route/id/5089,"",https://osm2cai.cai.it/api/v1/hiking-route/5089,CAI
15167,270A,,270A,10098,https://prod.eumadb.webmapp.it/resources/trails/15167,https://osm2cai.cai.it/hiking-route/id/10098,"",https://osm2cai.cai.it/api/v1/hiking-route/10098,CAI
15168,429,,429,1146,https://prod.eumadb.webmapp.it/resources/trails/15168,https://osm2cai.cai.it/hiking-route/id/1146,"",https://osm2cai.cai.it/api/v1/hiking-route/1146,CAI
15165,915,,915,27111,https://prod.eumadb.webmapp.it/resources/trails/15165,https://osm2cai.cai.it/hiking-route/id/27111,"",https://osm2cai.cai.it/api/v1/hiking-route/27111,CAI
15166,489,,489,7460,https://prod.eumadb.webmapp.it/resources/trails/15166,https://osm2cai.cai.it/hiking-route/id/7460,"",https://osm2cai.cai.it/api/v1/hiking-route/7460,CAI
15172,502,,502,10065,https://prod.eumadb.webmapp.it/resources/trails/15172,https://osm2cai.cai.it/hiking-route/id/10065,"",https://osm2cai.cai.it/api/v1/hiking-route/10065,CAI
15177,511,,511,10468,https://prod.eumadb.webmapp.it/resources/trails/15177,https://osm2cai.cai.it/hiking-route/id/10468,"",https://osm2cai.cai.it/api/v1/hiking-route/10468,CAI
15173,214,,214,9275,https://prod.eumadb.webmapp.it/resources/trails/15173,https://osm2cai.cai.it/hiking-route/id/9275,"",https://osm2cai.cai.it/api/v1/hiking-route/9275,CAI
15176,Sentiero Partigiano Ercole Pedretti,,212,5430,https://prod.eumadb.webmapp.it/resources/trails/15176,https://osm2cai.cai.it/hiking-route/id/5430,"",https://osm2cai.cai.it/api/v1/hiking-route/5430,CAI
15181,535,,535,5436,https://prod.eumadb.webmapp.it/resources/trails/15181,https://osm2cai.cai.it/hiking-route/id/5436,"",https://osm2cai.cai.it/api/v1/hiking-route/5436,CAI
15182,541,,541,6525,https://prod.eumadb.webmapp.it/resources/trails/15182,https://osm2cai.cai.it/hiking-route/id/6525,"",https://osm2cai.cai.it/api/v1/hiking-route/6525,CAI
15192,Variante di collegamento La Selva - Casone lato Ovest,,5XXO,12509,https://prod.eumadb.webmapp.it/resources/trails/15192,https://osm2cai.cai.it/hiking-route/id/12509,"",https://osm2cai.cai.it/api/v1/hiking-route/12509,CAI
15186,Percorso Le Antiche Orme,,LAO,9651,https://prod.eumadb.webmapp.it/resources/trails/15186,https://osm2cai.cai.it/hiking-route/id/9651,"",https://osm2cai.cai.it/api/v1/hiking-route/9651,CAI
15198,Madonna delle Grazie - Corzago - Montefiorino,,19,8304,https://prod.eumadb.webmapp.it/resources/trails/15198,https://osm2cai.cai.it/hiking-route/id/8304,"",https://osm2cai.cai.it/api/v1/hiking-route/8304,CAI
15187,Giro delle contrade di Fondra,,137,18786,https://prod.eumadb.webmapp.it/resources/trails/15187,https://osm2cai.cai.it/hiking-route/id/18786,"",https://osm2cai.cai.it/api/v1/hiking-route/18786,CAI
10076,G95a - Cascata del Toce - Furculti,,G95A,23110,https://prod.eumadb.webmapp.it/resources/trails/10076,https://osm2cai.cai.it/hiking-route/id/23110,"",https://osm2cai.cai.it/api/v1/hiking-route/23110,CAI
15189,507,,507,1061,https://prod.eumadb.webmapp.it/resources/trails/15189,https://osm2cai.cai.it/hiking-route/id/1061,"",https://osm2cai.cai.it/api/v1/hiking-route/1061,CAI
15190,517,,517,7309,https://prod.eumadb.webmapp.it/resources/trails/15190,https://osm2cai.cai.it/hiking-route/id/7309,"",https://osm2cai.cai.it/api/v1/hiking-route/7309,CAI
15191,282,,282,925,https://prod.eumadb.webmapp.it/resources/trails/15191,https://osm2cai.cai.it/hiking-route/id/925,"",https://osm2cai.cai.it/api/v1/hiking-route/925,CAI
4600,Pesco Rosito,,21B,3505,https://prod.eumadb.webmapp.it/resources/trails/4600,https://osm2cai.cai.it/hiking-route/id/3505,"",https://osm2cai.cai.it/api/v1/hiking-route/3505,CAI
15196,280,,280,738,https://prod.eumadb.webmapp.it/resources/trails/15196,https://osm2cai.cai.it/hiking-route/id/738,"",https://osm2cai.cai.it/api/v1/hiking-route/738,CAI
15200,341,,341,26782,https://prod.eumadb.webmapp.it/resources/trails/15200,https://osm2cai.cai.it/hiking-route/id/26782,"",https://osm2cai.cai.it/api/v1/hiking-route/26782,CAI
15019,115,,115,5094,https://prod.eumadb.webmapp.it/resources/trails/15019,https://osm2cai.cai.it/hiking-route/id/5094,"",https://osm2cai.cai.it/api/v1/hiking-route/5094,CAI
15197,567,,567,21623,https://prod.eumadb.webmapp.it/resources/trails/15197,https://osm2cai.cai.it/hiking-route/id/21623,"",https://osm2cai.cai.it/api/v1/hiking-route/21623,CAI
7396,27,,27,26893,https://prod.eumadb.webmapp.it/resources/trails/7396,https://osm2cai.cai.it/hiking-route/id/26893,"",https://osm2cai.cai.it/api/v1/hiking-route/26893,CAI
15199,583,,583,5419,https://prod.eumadb.webmapp.it/resources/trails/15199,https://osm2cai.cai.it/hiking-route/id/5419,"",https://osm2cai.cai.it/api/v1/hiking-route/5419,CAI
15201,613,,613,4731,https://prod.eumadb.webmapp.it/resources/trails/15201,https://osm2cai.cai.it/hiking-route/id/4731,"",https://osm2cai.cai.it/api/v1/hiking-route/4731,CAI
15204,Farneta - Bercedolo - Tia - Farneta,,34,13583,https://prod.eumadb.webmapp.it/resources/trails/15204,https://osm2cai.cai.it/hiking-route/id/13583,"",https://osm2cai.cai.it/api/v1/hiking-route/13583,CAI
7436,Sentiero della via ferrata “Sartor”,,"",9682,https://prod.eumadb.webmapp.it/resources/trails/7436,https://osm2cai.cai.it/hiking-route/id/9682,"",https://osm2cai.cai.it/api/v1/hiking-route/9682,CAI
15207,Palagano - Ca' del Nobile - Poggio Caparione,,26A,20762,https://prod.eumadb.webmapp.it/resources/trails/15207,https://osm2cai.cai.it/hiking-route/id/20762,"",https://osm2cai.cai.it/api/v1/hiking-route/20762,CAI
15215,Variante Dell'orrido di Gea,,400-3X,22128,https://prod.eumadb.webmapp.it/resources/trails/15215,https://osm2cai.cai.it/hiking-route/id/22128,"",https://osm2cai.cai.it/api/v1/hiking-route/22128,CAI
15208,Anello Gaiato,,514,15002,https://prod.eumadb.webmapp.it/resources/trails/15208,https://osm2cai.cai.it/hiking-route/id/15002,"",https://osm2cai.cai.it/api/v1/hiking-route/15002,CAI
16045,D06 - Costa d'Agrello,,D06,14817,https://prod.eumadb.webmapp.it/resources/trails/16045,https://osm2cai.cai.it/hiking-route/id/14817,"",https://osm2cai.cai.it/api/v1/hiking-route/14817,CAI
15209,505,,505,330,https://prod.eumadb.webmapp.it/resources/trails/15209,https://osm2cai.cai.it/hiking-route/id/330,"",https://osm2cai.cai.it/api/v1/hiking-route/330,CAI
15009,Colle Mazzolino-Fiamignano,,494C,7939,https://prod.eumadb.webmapp.it/resources/trails/15009,https://osm2cai.cai.it/hiking-route/id/7939,"",https://osm2cai.cai.it/api/v1/hiking-route/7939,CAI
15210,436,,436,20012,https://prod.eumadb.webmapp.it/resources/trails/15210,https://osm2cai.cai.it/hiking-route/id/20012,"",https://osm2cai.cai.it/api/v1/hiking-route/20012,CAI
11487,O370,,O370,13769,https://prod.eumadb.webmapp.it/resources/trails/11487,https://osm2cai.cai.it/hiking-route/id/13769,"",https://osm2cai.cai.it/api/v1/hiking-route/13769,CAI
15212,153,,153,3751,https://prod.eumadb.webmapp.it/resources/trails/15212,https://osm2cai.cai.it/hiking-route/id/3751,"",https://osm2cai.cai.it/api/v1/hiking-route/3751,CAI
15279,Raccordo 122A-124,,"",26617,https://prod.eumadb.webmapp.it/resources/trails/15279,https://osm2cai.cai.it/hiking-route/id/26617,"",https://osm2cai.cai.it/api/v1/hiking-route/26617,CAI
15213,444,,444,14535,https://prod.eumadb.webmapp.it/resources/trails/15213,https://osm2cai.cai.it/hiking-route/id/14535,"",https://osm2cai.cai.it/api/v1/hiking-route/14535,CAI
15214,503,,503,736,https://prod.eumadb.webmapp.it/resources/trails/15214,https://osm2cai.cai.it/hiking-route/id/736,"",https://osm2cai.cai.it/api/v1/hiking-route/736,CAI
15216,926,,926,27121,https://prod.eumadb.webmapp.it/resources/trails/15216,https://osm2cai.cai.it/hiking-route/id/27121,"",https://osm2cai.cai.it/api/v1/hiking-route/27121,CAI
15217,168B,,168B,4418,https://prod.eumadb.webmapp.it/resources/trails/15217,https://osm2cai.cai.it/hiking-route/id/4418,"",https://osm2cai.cai.it/api/v1/hiking-route/4418,CAI
16046,D08a - Gomba -Vercengio,,D08A,14130,https://prod.eumadb.webmapp.it/resources/trails/16046,https://osm2cai.cai.it/hiking-route/id/14130,"",https://osm2cai.cai.it/api/v1/hiking-route/14130,CAI
15219,168,,168,14609,https://prod.eumadb.webmapp.it/resources/trails/15219,https://osm2cai.cai.it/hiking-route/id/14609,"",https://osm2cai.cai.it/api/v1/hiking-route/14609,CAI
15280,433,,433,26441,https://prod.eumadb.webmapp.it/resources/trails/15280,https://osm2cai.cai.it/hiking-route/id/26441,"",https://osm2cai.cai.it/api/v1/hiking-route/26441,CAI
15220,Anello Verica,,512,6606,https://prod.eumadb.webmapp.it/resources/trails/15220,https://osm2cai.cai.it/hiking-route/id/6606,"",https://osm2cai.cai.it/api/v1/hiking-route/6606,CAI
15221,924_1,,924_1,27123,https://prod.eumadb.webmapp.it/resources/trails/15221,https://osm2cai.cai.it/hiking-route/id/27123,"",https://osm2cai.cai.it/api/v1/hiking-route/27123,CAI
15223,924,,924,27124,https://prod.eumadb.webmapp.it/resources/trails/15223,https://osm2cai.cai.it/hiking-route/id/27124,"",https://osm2cai.cai.it/api/v1/hiking-route/27124,CAI
15224,510,,510,10421,https://prod.eumadb.webmapp.it/resources/trails/15224,https://osm2cai.cai.it/hiking-route/id/10421,"",https://osm2cai.cai.it/api/v1/hiking-route/10421,CAI
15225,Sentiero Piero Pensa,,553,26830,https://prod.eumadb.webmapp.it/resources/trails/15225,https://osm2cai.cai.it/hiking-route/id/26830,"",https://osm2cai.cai.it/api/v1/hiking-route/26830,CAI
15226,Il Rio - Pelliccia - Il Rio,,349,4843,https://prod.eumadb.webmapp.it/resources/trails/15226,https://osm2cai.cai.it/hiking-route/id/4843,"",https://osm2cai.cai.it/api/v1/hiking-route/4843,CAI
15068,S. Nicola-Castiglione,,319A,20161,https://prod.eumadb.webmapp.it/resources/trails/15068,https://osm2cai.cai.it/hiking-route/id/20161,"",https://osm2cai.cai.it/api/v1/hiking-route/20161,CAI
15228,506,,506,12699,https://prod.eumadb.webmapp.it/resources/trails/15228,https://osm2cai.cai.it/hiking-route/id/12699,"",https://osm2cai.cai.it/api/v1/hiking-route/12699,CAI
15546,6,,6,27909,https://prod.eumadb.webmapp.it/resources/trails/15546,https://osm2cai.cai.it/hiking-route/id/27909,"",https://osm2cai.cai.it/api/v1/hiking-route/27909,CAI
15229,348,,348,19091,https://prod.eumadb.webmapp.it/resources/trails/15229,https://osm2cai.cai.it/hiking-route/id/19091,"",https://osm2cai.cai.it/api/v1/hiking-route/19091,CAI
15236,Loc. La Rotta incr. s. 345– Iaccetto incr.s. 341,,341A,25628,https://prod.eumadb.webmapp.it/resources/trails/15236,https://osm2cai.cai.it/hiking-route/id/25628,"",https://osm2cai.cai.it/api/v1/hiking-route/25628,CAI
15230,508,,508,14836,https://prod.eumadb.webmapp.it/resources/trails/15230,https://osm2cai.cai.it/hiking-route/id/14836,"",https://osm2cai.cai.it/api/v1/hiking-route/14836,CAI
11491,232,,232,3396,https://prod.eumadb.webmapp.it/resources/trails/11491,https://osm2cai.cai.it/hiking-route/id/3396,"",https://osm2cai.cai.it/api/v1/hiking-route/3396,CAI
15231,Anello Pavullo,,516,9610,https://prod.eumadb.webmapp.it/resources/trails/15231,https://osm2cai.cai.it/hiking-route/id/9610,"",https://osm2cai.cai.it/api/v1/hiking-route/9610,CAI
15232,475A,,475A,26437,https://prod.eumadb.webmapp.it/resources/trails/15232,https://osm2cai.cai.it/hiking-route/id/26437,"",https://osm2cai.cai.it/api/v1/hiking-route/26437,CAI
15233,526,,526,13811,https://prod.eumadb.webmapp.it/resources/trails/15233,https://osm2cai.cai.it/hiking-route/id/13811,"",https://osm2cai.cai.it/api/v1/hiking-route/13811,CAI
8023,Passo San Nicola-Monte Trina,,952,20733,https://prod.eumadb.webmapp.it/resources/trails/8023,https://osm2cai.cai.it/hiking-route/id/20733,"",https://osm2cai.cai.it/api/v1/hiking-route/20733,CAI
15235,524,,524,22854,https://prod.eumadb.webmapp.it/resources/trails/15235,https://osm2cai.cai.it/hiking-route/id/22854,"",https://osm2cai.cai.it/api/v1/hiking-route/22854,CAI
15242,607A,,607A,22603,https://prod.eumadb.webmapp.it/resources/trails/15242,https://osm2cai.cai.it/hiking-route/id/22603,"",https://osm2cai.cai.it/api/v1/hiking-route/22603,CAI
15238,522,,522,15836,https://prod.eumadb.webmapp.it/resources/trails/15238,https://osm2cai.cai.it/hiking-route/id/15836,"",https://osm2cai.cai.it/api/v1/hiking-route/15836,CAI
15240,488,,488,9076,https://prod.eumadb.webmapp.it/resources/trails/15240,https://osm2cai.cai.it/hiking-route/id/9076,"",https://osm2cai.cai.it/api/v1/hiking-route/9076,CAI
15964,Valle del Chioma,,160,25755,https://prod.eumadb.webmapp.it/resources/trails/15964,https://osm2cai.cai.it/hiking-route/id/25755,"",https://osm2cai.cai.it/api/v1/hiking-route/25755,CAI
15241,504,,504,16196,https://prod.eumadb.webmapp.it/resources/trails/15241,https://osm2cai.cai.it/hiking-route/id/16196,"",https://osm2cai.cai.it/api/v1/hiking-route/16196,CAI
15256,Passo di Fugicchia - Lago Bicchiere - Monte Matto,,717,2221,https://prod.eumadb.webmapp.it/resources/trails/15256,https://osm2cai.cai.it/hiking-route/id/2221,"",https://osm2cai.cai.it/api/v1/hiking-route/2221,CAI
15245,515,,515,1418,https://prod.eumadb.webmapp.it/resources/trails/15245,https://osm2cai.cai.it/hiking-route/id/1418,"",https://osm2cai.cai.it/api/v1/hiking-route/1418,CAI
15257,333,,333,27067,https://prod.eumadb.webmapp.it/resources/trails/15257,https://osm2cai.cai.it/hiking-route/id/27067,"",https://osm2cai.cai.it/api/v1/hiking-route/27067,CAI
15252,Polleca-Monte Petrella,,963,21736,https://prod.eumadb.webmapp.it/resources/trails/15252,https://osm2cai.cai.it/hiking-route/id/21736,"",https://osm2cai.cai.it/api/v1/hiking-route/21736,CAI
15258,556,,556,26835,https://prod.eumadb.webmapp.it/resources/trails/15258,https://osm2cai.cai.it/hiking-route/id/26835,"",https://osm2cai.cai.it/api/v1/hiking-route/26835,CAI
15259,525,,525,1349,https://prod.eumadb.webmapp.it/resources/trails/15259,https://osm2cai.cai.it/hiking-route/id/1349,"",https://osm2cai.cai.it/api/v1/hiking-route/1349,CAI
15055,228,,228,22657,https://prod.eumadb.webmapp.it/resources/trails/15055,https://osm2cai.cai.it/hiking-route/id/22657,"",https://osm2cai.cai.it/api/v1/hiking-route/22657,CAI
15260,205 3V (Tappa 5 Via Verde Varesina),,205,8975,https://prod.eumadb.webmapp.it/resources/trails/15260,https://osm2cai.cai.it/hiking-route/id/8975,"",https://osm2cai.cai.it/api/v1/hiking-route/8975,CAI
15261,Sentiero della Val Calolden,,551,26838,https://prod.eumadb.webmapp.it/resources/trails/15261,https://osm2cai.cai.it/hiking-route/id/26838,"",https://osm2cai.cai.it/api/v1/hiking-route/26838,CAI
16277,4,,4,27340,https://prod.eumadb.webmapp.it/resources/trails/16277,https://osm2cai.cai.it/hiking-route/id/27340,"",https://osm2cai.cai.it/api/v1/hiking-route/27340,CAI
15291,Colle dei Lupi - Rifugio Faito,,620A,22196,https://prod.eumadb.webmapp.it/resources/trails/15291,https://osm2cai.cai.it/hiking-route/id/22196,"",https://osm2cai.cai.it/api/v1/hiking-route/22196,CAI
15263,Sentiero Silone,,"",25972,https://prod.eumadb.webmapp.it/resources/trails/15263,https://osm2cai.cai.it/hiking-route/id/25972,"",https://osm2cai.cai.it/api/v1/hiking-route/25972,CAI
16278,173,,173,3358,https://prod.eumadb.webmapp.it/resources/trails/16278,https://osm2cai.cai.it/hiking-route/id/3358,"",https://osm2cai.cai.it/api/v1/hiking-route/3358,CAI
16588,111,,111,1025,https://prod.eumadb.webmapp.it/resources/trails/16588,https://osm2cai.cai.it/hiking-route/id/1025,"",https://osm2cai.cai.it/api/v1/hiking-route/1025,CAI
15088,Sentiero Didattico AG,,925_5,27090,https://prod.eumadb.webmapp.it/resources/trails/15088,https://osm2cai.cai.it/hiking-route/id/27090,"",https://osm2cai.cai.it/api/v1/hiking-route/27090,CAI
15266,Raccordo Strategico - Lambrugo Sentieri - Ferrovia,,"",15317,https://prod.eumadb.webmapp.it/resources/trails/15266,https://osm2cai.cai.it/hiking-route/id/15317,"",https://osm2cai.cai.it/api/v1/hiking-route/15317,CAI
15277,Fonte La Noce - Valico Le Gravare,,O3,9164,https://prod.eumadb.webmapp.it/resources/trails/15277,https://osm2cai.cai.it/hiking-route/id/9164,"",https://osm2cai.cai.it/api/v1/hiking-route/9164,CAI
15267,110,,110,14862,https://prod.eumadb.webmapp.it/resources/trails/15267,https://osm2cai.cai.it/hiking-route/id/14862,"",https://osm2cai.cai.it/api/v1/hiking-route/14862,CAI
15095,925_4,,925_4,27094,https://prod.eumadb.webmapp.it/resources/trails/15095,https://osm2cai.cai.it/hiking-route/id/27094,"",https://osm2cai.cai.it/api/v1/hiking-route/27094,CAI
15268,30,,30,24849,https://prod.eumadb.webmapp.it/resources/trails/15268,https://osm2cai.cai.it/hiking-route/id/24849,"",https://osm2cai.cai.it/api/v1/hiking-route/24849,CAI
15542,3,,3,27908,https://prod.eumadb.webmapp.it/resources/trails/15542,https://osm2cai.cai.it/hiking-route/id/27908,"",https://osm2cai.cai.it/api/v1/hiking-route/27908,CAI
15269,574,,574,10229,https://prod.eumadb.webmapp.it/resources/trails/15269,https://osm2cai.cai.it/hiking-route/id/10229,"",https://osm2cai.cai.it/api/v1/hiking-route/10229,CAI
15270,251,,251,24856,https://prod.eumadb.webmapp.it/resources/trails/15270,https://osm2cai.cai.it/hiking-route/id/24856,"",https://osm2cai.cai.it/api/v1/hiking-route/24856,CAI
15271,921,,921,27128,https://prod.eumadb.webmapp.it/resources/trails/15271,https://osm2cai.cai.it/hiking-route/id/27128,"",https://osm2cai.cai.it/api/v1/hiking-route/27128,CAI
15273,8B,,8B,27368,https://prod.eumadb.webmapp.it/resources/trails/15273,https://osm2cai.cai.it/hiking-route/id/27368,"",https://osm2cai.cai.it/api/v1/hiking-route/27368,CAI
15292,13,,13,27241,https://prod.eumadb.webmapp.it/resources/trails/15292,https://osm2cai.cai.it/hiking-route/id/27241,"",https://osm2cai.cai.it/api/v1/hiking-route/27241,CAI
15296,18,,18,27371,https://prod.eumadb.webmapp.it/resources/trails/15296,https://osm2cai.cai.it/hiking-route/id/27371,"",https://osm2cai.cai.it/api/v1/hiking-route/27371,CAI
15297,15A,,15A,27373,https://prod.eumadb.webmapp.it/resources/trails/15297,https://osm2cai.cai.it/hiking-route/id/27373,"",https://osm2cai.cai.it/api/v1/hiking-route/27373,CAI
15276,452,,452,23474,https://prod.eumadb.webmapp.it/resources/trails/15276,https://osm2cai.cai.it/hiking-route/id/23474,"",https://osm2cai.cai.it/api/v1/hiking-route/23474,CAI
15309,450,,450,26447,https://prod.eumadb.webmapp.it/resources/trails/15309,https://osm2cai.cai.it/hiking-route/id/26447,"",https://osm2cai.cai.it/api/v1/hiking-route/26447,CAI
15278,519,,519,10142,https://prod.eumadb.webmapp.it/resources/trails/15278,https://osm2cai.cai.it/hiking-route/id/10142,"",https://osm2cai.cai.it/api/v1/hiking-route/10142,CAI
15112,Sentiero della Staffa,,914,27099,https://prod.eumadb.webmapp.it/resources/trails/15112,https://osm2cai.cai.it/hiking-route/id/27099,"",https://osm2cai.cai.it/api/v1/hiking-route/27099,CAI
